# Beamline.name: ISS (8-ID) - (08ID) Inner Shell Spectroscopy
# Beamline.x-ray_source: NSLS-II damping wiggler
# Beamline.collimation: ISS dual mirror system
# Beamline.focusing: ISS toroid mirror
# Beamline.harmonic_rejection: undefined
# Detector.I0: 17 cm, He: 62.0%, N2: 38.0%
# Detector.I1: 30 cm, He: 62.0%, N2: 38.0%
# Detector.I2: 17 cm, He: 62.0%, N2: 38.0%
# Detector.IF: PIPS
# Detector.I0_volt: -1700.0
# Detector.I1_volt: -1700.0
# Detector.I2_volt: -1700.0
# Detector.I0_amp_gain: 4
# Detector.I1_amp_gain: 4
# Detector.I2_amp_gain: 5
# Detector.IF_amp_gain: 6
# Detector.aux: 
# Element.symbol: Ni
# Element.edge: K
# Facility.name: NSLS-II
# Facility.mode: Beam available
# Facility.energy: 3 GeV
# Facility.current: 400.35282595377504
# Facility.cycle: 2022-2
# Mono.name: Si(111)
# Mono.d_spacing: 3.1354951
# Mono.encoder_resolution: 48.0 nrad
# Mono.angle_offset: 
# Mono.scan_mode: pseudo-channel cut
# Mono.scan_type: 
# Mono.trajectory_name: 
# Mono.direction: 
# Sample.name: Ni foil 0001
# Sample.comment: 
# Sample.stage: ISS.giant_xy stage
# ISS.sample_x_position: -22.8200122375
# ISS.sample_y_position: -48.396793724
# Scan.edge_energy: 8333.0
# Scan.start_time: 06/17/2022  09:37:49
# Scan.end_time: 06/17/2022  09:38:24
# Scan.plot_hint: $5/$1
# Column.1: energy eV
# Column.2: i0
# Column.3: it
# Column.4: ir
# Column.5: if
# energy  i0  it  ir  iff  aux1  aux2  aux3  aux4
 8724.943079 -4.385888e-05 -3.842502e-05 -1.796894e-06 -4.592548e-07 4.262950e-05 -3.742855e-05 -2.765518e-06 2.079547e-05
 8728.040626 -4.183498e-05 -3.667744e-05 -1.717297e-06 -4.397499e-07 4.315907e-05 -3.947123e-05 -1.249809e-05 2.287511e-05
 8731.150365 -4.138606e-05 -3.631198e-05 -1.702816e-06 -4.352952e-07 3.964263e-05 -3.920372e-05 -1.157216e-05 2.320278e-05
 8734.272295 -4.454507e-05 -3.911754e-05 -1.835429e-06 -4.676016e-07 3.298424e-05 -4.362638e-05 -1.070293e-05 2.859258e-05
 8737.406418 -4.452699e-05 -3.913444e-05 -1.834976e-06 -4.680097e-07 3.287127e-05 -4.197344e-05 -1.869332e-05 2.686632e-05
 8740.552732 -4.449342e-05 -3.913702e-05 -1.832902e-06 -4.683132e-07 2.658892e-05 -3.530297e-05 -2.935706e-05 2.422862e-05
 8743.711239 -4.440710e-05 -3.909196e-05 -1.830075e-06 -4.680949e-07 2.049532e-05 -4.968472e-05 -2.365819e-05 2.660372e-05
 8746.881937 -4.429395e-05 -3.902873e-05 -1.825108e-06 -4.676430e-07 1.953868e-05 -4.229429e-05 -1.764647e-05 3.727877e-05
 8750.064827 -4.421884e-05 -3.899602e-05 -1.820225e-06 -4.675311e-07 1.437024e-05 -3.281913e-05 -1.939648e-05 3.989146e-05
 8753.259909 -4.432189e-05 -3.910940e-05 -1.824247e-06 -4.692649e-07 1.001384e-05 -3.401560e-05 -8.966642e-06 4.487340e-05
 8756.467183 -4.418769e-05 -3.901028e-05 -1.817965e-06 -4.683116e-07 1.807856e-05 -4.912587e-05 -2.436029e-05 4.488971e-05
 8759.686649 -4.412381e-05 -3.898330e-05 -1.813345e-06 -4.684049e-07 2.694497e-05 -4.355780e-05 -2.726188e-05 3.352343e-05
 8762.918307 -4.400776e-05 -3.891416e-05 -1.810712e-06 -4.678453e-07 2.701714e-05 -3.253645e-05 -2.602495e-05 3.171486e-05
 8766.162157 -4.409824e-05 -3.902540e-05 -1.815483e-06 -4.694140e-07 2.329592e-05 -2.900287e-05 -1.184303e-05 3.564958e-05
 8769.418198 -4.416050e-05 -3.910997e-05 -1.816649e-06 -4.706335e-07 2.117034e-05 -3.956025e-05 -1.268756e-05 3.795272e-05
 8772.686432 -4.390128e-05 -3.890570e-05 -1.809051e-06 -4.683714e-07 9.670523e-06 -4.308585e-05 -1.061013e-05 3.610588e-05
 8775.966857 -4.412464e-05 -3.913282e-05 -1.821419e-06 -4.714496e-07 5.007571e-06 -3.066121e-05 -1.642220e-05 2.981719e-05
 8779.259474 -4.437146e-05 -3.938833e-05 -1.835906e-06 -4.747232e-07 1.884549e-05 -3.050868e-05 -2.354634e-05 2.267229e-05
 8782.564284 -4.433307e-05 -3.938441e-05 -1.845083e-06 -4.750626e-07 2.676766e-05 -4.560374e-05 -1.593090e-05 2.842424e-05
 8785.881285 -4.394171e-05 -3.906709e-05 -1.841360e-06 -4.717924e-07 2.726936e-05 -4.576322e-05 -2.210473e-05 2.647004e-05
 8789.210478 -4.412645e-05 -3.926292e-05 -1.863017e-06 -4.742430e-07 2.610363e-05 -5.033787e-05 -1.352864e-05 2.958873e-05
 8792.551863 -4.434733e-05 -3.947612e-05 -1.890414e-06 -4.772650e-07 3.046158e-05 -5.087198e-05 -9.334351e-06 2.253195e-05
 8795.905440 -4.441303e-05 -3.956552e-05 -1.910318e-06 -4.785787e-07 2.324187e-05 -4.622229e-05 -4.377300e-06 2.519928e-05
 8799.271209 -4.442810e-05 -3.960873e-05 -1.922278e-06 -4.793956e-07 1.982152e-05 -4.503485e-05 -1.836664e-06 2.700590e-05
 8802.649169 -4.439964e-05 -3.961608e-05 -1.932522e-06 -4.798219e-07 2.080475e-05 -3.759276e-05 -4.861785e-06 1.728241e-05
 8806.039322 -4.409462e-05 -3.937373e-05 -1.926773e-06 -4.774502e-07 2.414112e-05 -3.167106e-05 -5.669272e-06 1.560243e-05
 8809.441666 -4.406065e-05 -3.937045e-05 -1.928826e-06 -4.778842e-07 2.797893e-05 -2.730328e-05 -9.892689e-06 1.468458e-05
 8812.856203 -4.442447e-05 -3.972948e-05 -1.951535e-06 -4.820370e-07 2.699855e-05 -3.043270e-05 -1.459985e-05 2.175164e-05
 8816.282931 -4.433078e-05 -3.968149e-05 -1.951899e-06 -4.816226e-07 2.974908e-05 -2.839803e-05 -9.566227e-06 1.998355e-05
 8819.721851 -4.426462e-05 -3.965796e-05 -1.955263e-06 -4.816208e-07 2.981544e-05 -3.492361e-05 -1.393387e-05 2.266647e-05
 8823.172964 -4.428607e-05 -3.970485e-05 -1.965236e-06 -4.825356e-07 4.044828e-05 -2.997400e-05 -1.783951e-05 2.412434e-05
 8826.636268 -4.422474e-05 -3.968169e-05 -1.972195e-06 -4.825522e-07 4.328370e-05 -3.442730e-05 -1.154579e-05 2.634292e-05
 8830.111764 -4.439487e-05 -3.986581e-05 -1.993404e-06 -4.853304e-07 3.153100e-05 -3.283617e-05 -2.423896e-05 1.725686e-05
 8833.599451 -4.441589e-05 -3.991570e-05 -2.007704e-06 -4.862264e-07 3.361962e-05 -2.947200e-05 -2.981336e-05 1.114980e-05
 8837.099331 -4.441581e-05 -3.994339e-05 -2.017641e-06 -4.868940e-07 2.962485e-05 -2.951700e-05 -1.930756e-05 1.023833e-05
 8840.611403 -4.438911e-05 -3.995171e-05 -2.027637e-06 -4.870900e-07 1.532765e-05 -3.117105e-05 -1.280347e-05 1.065453e-05
 8844.135666 -4.436551e-05 -3.996261e-05 -2.034894e-06 -4.876384e-07 2.713564e-05 -2.686410e-05 -2.542515e-05 6.165086e-06
 8847.672122 -4.435223e-05 -3.998022e-05 -2.042828e-06 -4.882644e-07 2.313774e-05 -2.148368e-05 -2.418926e-05 1.568597e-05
 8851.220769 -4.429685e-05 -3.996164e-05 -2.050839e-06 -4.885043e-07 2.444918e-05 -2.750861e-05 -2.268605e-05 2.358682e-05
 8854.781609 -4.418488e-05 -3.989482e-05 -2.053647e-06 -4.878632e-07 2.893688e-05 -2.558534e-05 -2.255479e-05 3.233546e-05
 8858.354640 -4.413090e-05 -3.986632e-05 -2.058348e-06 -4.878685e-07 2.509925e-05 -1.907186e-05 -7.869560e-06 2.395967e-05
 8861.939863 -4.427968e-05 -4.002868e-05 -2.071084e-06 -4.903133e-07 2.416606e-05 -1.600136e-05 -9.474477e-06 2.736428e-05
 8865.537278 -4.432706e-05 -4.010388e-05 -2.076842e-06 -4.917080e-07 2.400576e-05 -2.061205e-05 -1.600745e-05 2.324988e-05
 8869.146885 -4.428793e-05 -4.009983e-05 -2.077300e-06 -4.919312e-07 2.635433e-05 -2.448380e-05 -1.149382e-05 3.002159e-05
 8872.768684 -4.425387e-05 -4.010226e-05 -2.077787e-06 -4.922301e-07 2.424074e-05 -2.354544e-05 -1.667929e-05 2.606647e-05
 8876.402675 -4.431818e-05 -4.018932e-05 -2.082709e-06 -4.938982e-07 2.833729e-05 -2.189162e-05 -1.763039e-05 1.964507e-05
 8880.048857 -4.431627e-05 -4.021450e-05 -2.081461e-06 -4.945414e-07 2.778707e-05 -2.079875e-05 -2.023486e-05 2.020810e-05
 8883.707232 -4.433865e-05 -4.026785e-05 -2.082828e-06 -4.956198e-07 3.125874e-05 -2.606079e-05 -1.631196e-05 2.706027e-05
 8887.377799 -4.436102e-05 -4.032140e-05 -2.084308e-06 -4.967115e-07 2.762287e-05 -1.675299e-05 -1.177534e-05 2.781913e-05
 8891.060557 -4.417070e-05 -4.018294e-05 -2.074594e-06 -4.951914e-07 2.746362e-05 -1.851463e-05 -1.636415e-05 3.008257e-05
 8894.755507 -4.392174e-05 -3.999803e-05 -2.067664e-06 -4.931290e-07 2.481605e-05 -2.239659e-05 -1.082712e-05 2.035340e-05
 8898.462650 -4.391385e-05 -4.002604e-05 -2.072312e-06 -4.935754e-07 2.922677e-05 -2.597365e-05 -3.243323e-06 1.828400e-05
 8902.181984 -4.373751e-05 -3.989757e-05 -2.073749e-06 -4.924375e-07 2.352859e-05 -3.022364e-05 -1.143666e-05 2.373444e-05
 8905.913510 -4.355115e-05 -3.976647e-05 -2.079032e-06 -4.913209e-07 2.493732e-05 -3.706534e-05 -1.823427e-05 2.802659e-05
 8909.657228 -4.335727e-05 -3.961224e-05 -2.083105e-06 -4.903331e-07 2.012963e-05 -4.234743e-05 -3.181186e-05 1.796000e-05
 8913.413138 -4.371633e-05 -3.996307e-05 -2.115548e-06 -4.947487e-07 2.577181e-05 -4.479949e-05 -2.814544e-05 2.284771e-05
 8917.181239 -4.385477e-05 -4.013244e-05 -2.136162e-06 -4.967743e-07 2.172706e-05 -4.627138e-05 -3.061750e-05 2.418308e-05
 8920.961533 -4.393090e-05 -4.023759e-05 -2.151105e-06 -4.985198e-07 1.332866e-05 -5.076318e-05 -2.724239e-05 2.817044e-05
 8924.754019 -4.408078e-05 -4.040710e-05 -2.168604e-06 -5.009831e-07 2.139641e-05 -4.683897e-05 -2.629546e-05 1.799557e-05
 8928.558696 -4.369179e-05 -4.008454e-05 -2.160639e-06 -4.972995e-07 1.968386e-05 -4.460454e-05 -2.305397e-05 2.252916e-05
 8932.375565 -4.381315e-05 -4.022098e-05 -2.174779e-06 -4.995276e-07 1.913228e-05 -4.552015e-05 -1.876517e-05 1.944069e-05
 8936.204627 -4.393520e-05 -4.037428e-05 -2.189400e-06 -5.015836e-07 2.636367e-05 -3.915041e-05 -1.460229e-05 2.122831e-05
 8940.045880 -4.396543e-05 -4.044030e-05 -2.198621e-06 -5.026984e-07 2.646103e-05 -4.273841e-05 -1.652538e-05 2.499781e-05
 8943.899325 -4.404584e-05 -4.054344e-05 -2.209996e-06 -5.044201e-07 2.108289e-05 -3.572828e-05 -1.984671e-05 2.624774e-05
 8947.764962 -4.396308e-05 -4.050486e-05 -2.215107e-06 -5.042862e-07 1.211716e-05 -3.438309e-05 -1.885736e-05 2.385657e-05
 8951.642791 -4.365516e-05 -4.025470e-05 -2.207823e-06 -5.014559e-07 2.057128e-05 -4.036086e-05 -9.050847e-06 2.836301e-05
 8955.532812 -4.341512e-05 -4.006503e-05 -2.205068e-06 -4.995023e-07 2.372163e-05 -3.782763e-05 -1.161257e-06 3.445295e-05
 8959.435025 -4.334646e-05 -4.002420e-05 -2.211974e-06 -4.996419e-07 3.583522e-05 -3.760571e-05 -1.407235e-05 2.932424e-05
 8963.349429 -4.356247e-05 -4.026322e-05 -2.230188e-06 -5.029119e-07 3.562325e-05 -4.529586e-05 -1.862738e-05 2.646998e-05
 8967.276026 -4.375240e-05 -4.046479e-05 -2.251032e-06 -5.060011e-07 3.416507e-05 -4.360480e-05 -2.602483e-05 3.381874e-05
 8971.214814 -4.380445e-05 -4.054143e-05 -2.262779e-06 -5.074546e-07 3.175267e-05 -4.990169e-05 -9.975057e-06 3.254249e-05
 8975.165795 -4.378040e-05 -4.055867e-05 -2.272142e-06 -5.079728e-07 2.310496e-05 -4.061826e-05 -1.406393e-05 3.436547e-05
 8979.128967 -4.361275e-05 -4.044381e-05 -2.272464e-06 -5.065698e-07 1.459012e-05 -3.893971e-05 -1.590652e-05 3.554614e-05
 8983.104331 -4.332701e-05 -4.021504e-05 -2.266451e-06 -5.041014e-07 1.295640e-05 -3.027658e-05 -8.643936e-06 2.950738e-05
 8987.091888 -4.321570e-05 -4.013458e-05 -2.268131e-06 -5.037305e-07 1.672117e-05 -1.768321e-05 5.396486e-06 2.713597e-05
 8991.091636 -4.328556e-05 -4.023577e-05 -2.278508e-06 -5.056517e-07 2.124244e-05 -2.387458e-05 1.304895e-05 2.570765e-05
 8995.103575 -4.311865e-05 -4.012094e-05 -2.276010e-06 -5.046235e-07 2.355889e-05 -2.947259e-05 -3.523808e-06 2.213720e-05
 8999.127707 -4.290275e-05 -3.995995e-05 -2.272413e-06 -5.031845e-07 3.139938e-05 -2.867572e-05 -1.139231e-05 2.386041e-05
 9003.164031 -4.252627e-05 -3.963941e-05 -2.258794e-06 -4.997077e-07 3.484932e-05 -2.595885e-05 -1.925051e-05 1.799601e-05
 9007.212547 -4.290481e-05 -4.001459e-05 -2.284798e-06 -5.046938e-07 3.795123e-05 -3.086819e-05 -2.154584e-05 2.621641e-05
 9011.273254 -4.289039e-05 -4.003379e-05 -2.290072e-06 -5.052399e-07 2.746782e-05 -3.057843e-05 -1.598331e-05 2.316305e-05
 9015.346154 -4.289099e-05 -4.006109e-05 -2.295747e-06 -5.062392e-07 2.209285e-05 -2.704928e-05 -2.112644e-05 2.043115e-05
 9019.431245 -4.284172e-05 -4.004532e-05 -2.298227e-06 -5.065904e-07 2.317984e-05 -3.098598e-05 -2.731283e-05 2.238726e-05
 9023.528529 -4.311975e-05 -4.033900e-05 -2.320535e-06 -5.105249e-07 1.524458e-05 -4.291391e-05 -1.236057e-05 2.415156e-05
 9027.638004 -4.280852e-05 -4.009422e-05 -2.311603e-06 -5.075498e-07 2.558121e-05 -3.233017e-05 -1.614964e-05 2.985410e-05
 9031.759671 -4.272131e-05 -4.004064e-05 -2.315378e-06 -5.073891e-07 2.521218e-05 -3.008612e-05 -1.681815e-05 2.385869e-05
 9035.893530 -4.268815e-05 -4.003871e-05 -2.322339e-06 -5.079604e-07 2.580244e-05 -2.422592e-05 -2.379238e-05 1.584332e-05
 9040.039581 -4.278876e-05 -4.017253e-05 -2.336544e-06 -5.099741e-07 2.049970e-05 -2.129229e-05 -2.713733e-05 1.258940e-05
 9044.197824 -4.282093e-05 -4.023380e-05 -2.346442e-06 -5.111473e-07 1.763595e-05 -2.483441e-05 -1.709091e-05 2.320217e-05
 9048.368258 -4.284549e-05 -4.028785e-05 -2.358087e-06 -5.121581e-07 4.249974e-05 -2.541228e-05 -1.070559e-05 2.669140e-05
 9052.550885 -4.275366e-05 -4.023886e-05 -2.362606e-06 -5.117577e-07 5.006933e-05 -2.738868e-05 -5.525791e-06 3.321239e-05
 9056.745704 -4.264070e-05 -4.016444e-05 -2.367250e-06 -5.119050e-07 3.828900e-05 -3.659489e-05 -5.261151e-06 4.082472e-05
 9060.952714 -4.280968e-05 -4.034871e-05 -2.385617e-06 -5.148676e-07 3.635584e-05 -3.969812e-05 -1.458383e-05 3.132023e-05
 9065.171916 -4.294093e-05 -4.050691e-05 -2.404414e-06 -5.171397e-07 3.327462e-05 -4.568762e-05 -1.798636e-05 2.844892e-05
 9069.403311 -4.284938e-05 -4.045815e-05 -2.408106e-06 -5.169380e-07 2.656047e-05 -3.607013e-05 -1.715604e-05 3.161157e-05
 9073.646897 -4.268307e-05 -4.034909e-05 -2.409423e-06 -5.158192e-07 3.479050e-05 -3.056539e-05 -2.225370e-05 3.965241e-05
 9077.902675 -4.251220e-05 -4.022832e-05 -2.409073e-06 -5.146928e-07 3.497625e-05 -3.188259e-05 -3.054378e-05 3.256970e-05
 9082.170645 -4.263421e-05 -4.037881e-05 -2.426198e-06 -5.169903e-07 3.540874e-05 -2.835945e-05 -3.547810e-05 3.406218e-05
 9086.450807 -4.270227e-05 -4.047047e-05 -2.439982e-06 -5.186099e-07 3.204642e-05 -1.819466e-05 -3.066822e-05 4.028376e-05
 9090.743161 -4.273337e-05 -4.053078e-05 -2.451885e-06 -5.198947e-07 2.754376e-05 -2.597305e-05 -2.788456e-05 3.589883e-05
 9095.047707 -4.271737e-05 -4.055231e-05 -2.460756e-06 -5.207447e-07 3.065126e-05 -3.040878e-05 -1.033708e-05 4.704146e-05
 9099.364444 -4.267727e-05 -4.055141e-05 -2.467709e-06 -5.210201e-07 3.104838e-05 -2.679023e-05 -1.260441e-05 4.847354e-05
 9103.693374 -4.250571e-05 -4.041818e-05 -2.468440e-06 -5.198628e-07 2.414537e-05 -3.018049e-05 -1.925378e-05 3.105584e-05
 9108.034495 -4.269803e-05 -4.063315e-05 -2.489349e-06 -5.231336e-07 2.458146e-05 -3.801512e-05 -2.044375e-05 2.397747e-05
 9112.387809 -4.286113e-05 -4.082193e-05 -2.508352e-06 -5.258930e-07 2.227663e-05 -3.441532e-05 -1.005059e-05 3.149027e-05
 9116.753314 -4.283370e-05 -4.083248e-05 -2.517614e-06 -5.264604e-07 1.516201e-05 -3.446397e-05 -2.759051e-06 3.967420e-05
 9121.131011 -4.272829e-05 -4.076250e-05 -2.521266e-06 -5.262025e-07 1.617616e-05 -3.520403e-05 -8.699480e-06 3.459829e-05
 9125.520900 -4.260023e-05 -4.068012e-05 -2.524263e-06 -5.256323e-07 2.675735e-05 -3.441981e-05 -1.310631e-05 2.502342e-05
 9129.922981 -4.259336e-05 -4.070335e-05 -2.533780e-06 -5.265334e-07 2.625952e-05 -3.608066e-05 -1.457314e-05 3.119592e-05
 9134.337254 -4.265348e-05 -4.079462e-05 -2.545893e-06 -5.281831e-07 1.493413e-05 -2.973739e-05 -2.120199e-05 3.174821e-05
 9138.763719 -4.254896e-05 -4.073657e-05 -2.548545e-06 -5.276883e-07 1.275900e-05 -3.169022e-05 -1.798519e-05 3.503281e-05
 9143.202376 -4.259376e-05 -4.081330e-05 -2.559244e-06 -5.292760e-07 1.374119e-05 -3.695167e-05 -2.641317e-05 2.909377e-05
 9147.653224 -4.270988e-05 -4.095985e-05 -2.573909e-06 -5.316235e-07 1.609539e-05 -3.111134e-05 -2.241117e-05 2.794822e-05
 9152.116265 -4.267544e-05 -4.096115e-05 -2.579639e-06 -5.321985e-07 3.577412e-05 -3.123922e-05 -1.764534e-05 3.014975e-05
 9156.591497 -4.230276e-05 -4.063259e-05 -2.565094e-06 -5.289939e-07 3.438414e-05 -4.088663e-05 -2.288180e-05 2.652770e-05
 9161.078922 -4.271091e-05 -4.105239e-05 -2.598563e-06 -5.345707e-07 3.803001e-05 -3.813159e-05 -2.845441e-05 2.322988e-05
 9165.578538 -4.256189e-05 -4.094944e-05 -2.598473e-06 -5.335726e-07 4.039321e-05 -3.050840e-05 -3.441503e-05 1.765583e-05
 9170.090346 -4.237612e-05 -4.081452e-05 -2.597033e-06 -5.322152e-07 4.420760e-05 -2.835908e-05 -3.822101e-05 2.397733e-05
 9174.614346 -4.217006e-05 -4.064868e-05 -2.594509e-06 -5.308897e-07 4.385173e-05 -2.725304e-05 -3.082520e-05 3.578943e-05
 9179.150538 -4.210172e-05 -4.061962e-05 -2.600238e-06 -5.309980e-07 4.836884e-05 -3.099933e-05 -2.065234e-05 3.473071e-05
 9183.698922 -4.249975e-05 -4.104015e-05 -2.634635e-06 -5.364975e-07 5.418311e-05 -3.125478e-05 -1.630437e-05 3.300033e-05
 9188.259498 -4.251031e-05 -4.108707e-05 -2.644987e-06 -5.375398e-07 4.982003e-05 -3.244483e-05 -8.057498e-06 3.587620e-05
 9192.832266 -4.227961e-05 -4.090329e-05 -2.640558e-06 -5.357472e-07 4.833054e-05 -2.702258e-05 -1.824856e-05 3.097867e-05
 9197.417226 -4.243787e-05 -4.108743e-05 -2.659566e-06 -5.386743e-07 3.271920e-05 -2.164828e-05 -2.324123e-05 3.100844e-05
 9202.014377 -4.235295e-05 -4.104387e-05 -2.664070e-06 -5.385894e-07 2.675501e-05 -9.484523e-06 -2.197660e-05 3.901208e-05
 9206.623721 -4.222584e-05 -4.095667e-05 -2.666322e-06 -5.379454e-07 3.149086e-05 -1.520007e-05 -2.115101e-05 4.161901e-05
 9211.245256 -4.209180e-05 -4.086272e-05 -2.668183e-06 -5.371254e-07 3.604012e-05 -2.664649e-05 -1.676871e-05 3.012123e-05
 9215.878983 -4.223453e-05 -4.102933e-05 -2.687053e-06 -5.401090e-07 3.924576e-05 -2.568060e-05 -1.135067e-05 2.646694e-05
 9220.524902 -4.207105e-05 -4.091204e-05 -2.687704e-06 -5.388575e-07 4.079397e-05 -2.276916e-05 -2.006868e-05 3.219637e-05
 9225.183013 -4.202358e-05 -4.090206e-05 -2.696019e-06 -5.393350e-07 3.911804e-05 -1.319368e-05 -1.714906e-05 3.667160e-05
 9229.853316 -4.231518e-05 -4.121023e-05 -2.724843e-06 -5.440236e-07 4.116553e-05 -1.575694e-05 -2.417090e-05 3.469677e-05
 9234.535811 -4.229108e-05 -4.121274e-05 -2.734273e-06 -5.448230e-07 3.707108e-05 -2.158400e-05 -2.014308e-05 2.395517e-05
 9239.230498 -4.207237e-05 -4.104713e-05 -2.731784e-06 -5.429278e-07 3.064205e-05 -2.386529e-05 -2.078922e-05 2.174891e-05
 9243.937377 -4.212362e-05 -4.113255e-05 -2.745708e-06 -5.445668e-07 3.710113e-05 -2.478098e-05 -4.205058e-06 2.767261e-05
 9248.656448 -4.199366e-05 -4.104189e-05 -2.748609e-06 -5.439303e-07 2.902743e-05 -2.924987e-05 -1.680704e-06 2.974927e-05
 9253.387710 -4.204266e-05 -4.112813e-05 -2.762657e-06 -5.455531e-07 3.249702e-05 -3.232721e-05 -5.849645e-06 3.008494e-05
 9258.131165 -4.218853e-05 -4.129776e-05 -2.782387e-06 -5.485867e-07 3.653123e-05 -2.776377e-05 -5.159053e-06 2.710634e-05
 9262.886811 -4.213593e-05 -4.128137e-05 -2.789898e-06 -5.488688e-07 3.138579e-05 -1.840889e-05 -2.555708e-06 3.084600e-05
 9267.654649 -4.189785e-05 -4.108928e-05 -2.785684e-06 -5.467367e-07 3.457184e-05 -2.797347e-05 -5.534143e-06 2.928396e-05
 9272.434679 -4.175638e-05 -4.099604e-05 -2.787366e-06 -5.459286e-07 3.134657e-05 -3.569748e-05 -1.760840e-05 2.362213e-05
 9277.226901 -4.210101e-05 -4.135661e-05 -2.820004e-06 -5.515038e-07 3.220455e-05 -4.376122e-05 -2.000208e-05 2.480597e-05
 9282.031315 -4.213426e-05 -4.142173e-05 -2.832399e-06 -5.530271e-07 2.131574e-05 -5.201216e-05 -1.253199e-05 2.665586e-05
 9286.847921 -4.205062e-05 -4.137587e-05 -2.837315e-06 -5.529827e-07 2.386265e-05 -5.340239e-05 -7.468673e-06 2.950798e-05
 9291.676719 -4.202739e-05 -4.138471e-05 -2.845510e-06 -5.536621e-07 3.371074e-05 -4.990379e-05 -1.428739e-05 3.449146e-05
 9296.517709 -4.194054e-05 -4.133649e-05 -2.849916e-06 -5.535974e-07 3.683451e-05 -4.604469e-05 -1.050349e-05 3.654306e-05
 9301.370891 -4.189005e-05 -4.131892e-05 -2.856650e-06 -5.541475e-07 2.763865e-05 -4.668066e-05 -5.335508e-06 4.432973e-05
 9306.236264 -4.184190e-05 -4.130126e-05 -2.863250e-06 -5.545274e-07 3.186761e-05 -4.430504e-05 -6.414168e-06 3.887780e-05
 9311.113830 -4.096866e-05 -4.047968e-05 -2.813141e-06 -5.439021e-07 2.631126e-05 -4.150200e-05 -8.556169e-06 4.138720e-05
