    2.761742      7.130932      7.004356      0.126577
    2.764238      7.099812      7.005794      0.094017
    2.766734      7.107448      7.007241      0.100207
    2.769229      7.109169      7.008696      0.100473
    2.771725      7.088849      7.010158      0.078690
    2.774221      7.080069      7.011629      0.068440
    2.776716      7.074697      7.013107      0.061591
    2.779212      7.049758      7.014592      0.035166
    2.781708      7.069313      7.016086      0.053227
    2.784203      7.094515      7.017586      0.076929
    2.786699      7.088911      7.019094      0.069817
    2.789195      7.074363      7.020609      0.053754
    2.791690      7.071242      7.022131      0.049111
    2.794186      7.117606      7.023661      0.093945
    2.796682      7.099993      7.025197      0.074797
    2.799177      7.067394      7.026739      0.040654
    2.801673      7.057045      7.028289      0.028756
    2.804169      7.058581      7.029845      0.028736
    2.806664      7.077312      7.031407      0.045904
    2.809160      7.092711      7.032976      0.059735
    2.811656      7.055282      7.034551      0.020731
    2.814151      7.016544      7.036133     -0.019589
    2.816647      7.009883      7.037720     -0.027836
    2.819143      7.014233      7.039313     -0.025080
    2.821638      7.022920      7.040912     -0.017992
    2.824134      7.039062      7.042517     -0.003455
    2.826630      7.040656      7.044127     -0.003471
    2.829126      7.020698      7.045743     -0.025044
    2.831621      7.027221      7.047364     -0.020143
    2.834117      7.046965      7.048990     -0.002025
    2.836613      7.051525      7.050622      0.000903
    2.839108      7.065541      7.052258      0.013283
    2.841604      7.073939      7.053900      0.020039
    2.844100      7.076848      7.055546      0.021302
    2.846595      7.053117      7.057197     -0.004080
    2.849091      7.035421      7.058853     -0.023431
    2.851587      7.049005      7.060513     -0.011508
    2.854083      7.072561      7.062177      0.010383
    2.856578      7.077936      7.063846      0.014089
    2.859074      7.094421      7.065519      0.028902
    2.861570      7.071638      7.067196      0.004441
    2.864065      7.034688      7.068877     -0.034189
    2.866561      7.050940      7.070562     -0.019623
    2.869057      7.077540      7.072251      0.005290
    2.871553      7.092895      7.073943      0.018951
    2.874048      7.093013      7.075639      0.017374
    2.876544      7.079197      7.077338      0.001859
    2.879040      7.062634      7.079040     -0.016406
    2.881535      7.058543      7.080746     -0.022203
    2.884031      7.071793      7.082455     -0.010662
    2.886527      7.085481      7.084166      0.001314
    2.889023      7.093742      7.085881      0.007861
    2.891518      7.093927      7.087598      0.006329
    2.894014      7.098632      7.089318      0.009314
    2.896510      7.097897      7.091040      0.006856
    2.899006      7.096671      7.092765      0.003906
    2.901501      7.091369      7.094492     -0.003123
    2.903997      7.081350      7.096221     -0.014871
    2.906493      7.083638      7.097953     -0.014315
    2.908988      7.078664      7.099686     -0.021022
    2.911484      7.074555      7.101421     -0.026866
    2.913980      7.086093      7.103158     -0.017065
    2.916476      7.074594      7.104897     -0.030303
    2.918971      7.053200      7.106637     -0.053436
    2.921467      7.049903      7.108378     -0.058475
    2.923963      7.063341      7.110121     -0.046780
    2.926459      7.056737      7.111865     -0.055128
    2.928954      7.044112      7.113610     -0.069499
    2.931450      7.020978      7.115356     -0.094378
    2.933946      7.012694      7.117103     -0.104410
    2.936442      7.032208      7.118851     -0.086643
    2.938937      7.051418      7.120600     -0.069182
    2.941433      7.057104      7.122349     -0.065245
    2.943929      7.060233      7.124098     -0.063865
    2.946425      7.053455      7.125848     -0.072393
    2.948920      7.068327      7.127598     -0.059271
    2.951416      7.080361      7.129349     -0.048987
    2.953912      7.079831      7.131099     -0.051268
    2.956408      7.072189      7.132849     -0.060660
    2.958903      7.073871      7.134599     -0.060728
    2.961399      7.075243      7.136349     -0.061106
    2.963895      7.092583      7.138098     -0.045515
    2.966391      7.121464      7.139847     -0.018383
    2.968887      7.104205      7.141595     -0.037390
    2.971382      7.062857      7.143343     -0.080485
    2.973878      7.055878      7.145089     -0.089212
    2.976374      7.062220      7.146835     -0.084616
    2.978870      7.075240      7.148580     -0.073340
    2.981365      7.089498      7.150324     -0.060826
    2.983861      7.105715      7.152066     -0.046351
    2.986357      7.112875      7.153807     -0.040932
    2.988853      7.116240      7.155547     -0.039307
    2.991349      7.126402      7.157285     -0.030883
    2.993844      7.135401      7.159022     -0.023621
    2.996340      7.141778      7.160756     -0.018978
    2.998836      7.147487      7.162489     -0.015002
    3.001332      7.167523      7.164221      0.003303
